Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
2019-01-14,215.7469482421875,237.81724548339844,154.11245727539062,237.211181640625,36.407379150390625,217.30213928222656,59.76124572753906,53.356300354003906,238.94000244140625,259.1099853515625,159.27000427246094,257.3999938964844,39.4900016784668,236.5800018310547,64.29000091552734,57.084999084472656,239.64999389648438,259.80999755859375,159.9600067138672,258.29998779296875,39.4900016784668,237.38999938964844,64.29000091552734,57.564998626708984,237.63999938964844,257.95001220703125,158.58999633789062,256.4100036621094,39.4900016784668,235.69000244140625,64.29000091552734,57.04999923706055,237.92999267578125,258.3999938964844,159.3300018310547,256.8599853515625,39.4900016784668,236.10000610351562,64.29000091552734,57.27000045776367,2330700,3709900,30710200,70908200,0,2653400,0,116400
2019-01-15,217.2819366455078,240.38717651367188,157.1217041015625,239.9298095703125,36.803810119628906,219.846435546875,60.39333724975586,53.79091262817383,240.63999938964844,261.9100036621094,162.3800048828125,260.3500061035156,39.91999816894531,239.35000610351562,64.97000122070312,57.54999923706055,241.02999877929688,262.20001220703125,162.60000610351562,260.70001220703125,39.91999816894531,239.58999633789062,64.97000122070312,57.65999984741211,238.88999938964844,259.3699951171875,159.91000366210938,257.80999755859375,39.91999816894531,236.97000122070312,64.97000122070312,57.06999969482422,238.94000244140625,259.3699951171875,160.0,257.82000732421875,39.91999816894531,236.97000122070312,64.97000122070312,57.220001220703125,3940300,3781800,40874200,85208300,0,5103700,0,162200
2019-01-16,218.38357543945312,241.0205078125,157.09271240234375,240.51034545898438,36.88678741455078,220.33322143554688,60.5699577331543,54.2489128112793,241.86000061035156,262.6000061035156,162.35000610351562,260.9800109863281,40.0099983215332,239.8800048828125,65.16000366210938,58.040000915527344,242.89999389648438,263.5199890136719,163.77999877929688,261.9700012207031,40.0099983215332,240.77000427246094,65.16000366210938,58.29999923706055,241.13999938964844,262.1600036621094,162.2899932861328,260.6000061035156,40.0099983215332,239.52000427246094,65.16000366210938,57.7400016784668,241.36000061035156,262.3599853515625,162.64999389648438,260.8299865722656,40.0099983215332,239.72000122070312,65.16000366210938,57.7400016784668,3718500,4387500,33812200,77636700,0,4066700,0,251800
2019-01-17,220.13526916503906,242.7919158935547,158.33126831054688,242.33499145507812,37.163368225097656,221.97738647460938,61.04401779174805,54.76766586303711,243.8000030517578,264.5299987792969,163.6300048828125,262.9599914550781,40.310001373291016,241.6699981689453,65.66999816894531,58.595001220703125,244.80999755859375,265.4599914550781,164.36000061035156,263.9200134277344,40.310001373291016,242.5500030517578,65.66999816894531,58.71500015258789,241.0399932861328,261.5199890136719,161.57000732421875,259.9599914550781,40.310001373291016,238.9499969482422,65.66999816894531,57.7599983215332,241.22999572753906,261.6199951171875,161.8300018310547,260.010009765625,40.310001373291016,239.0,65.66999816894531,57.7599983215332,4108400,4446800,39329000,96118400,0,3059000,0,177800
2019-01-18,223.2290802001953,246.04098510742188,159.8988037109375,245.56057739257812,37.66122055053711,224.96250915527344,61.83415603637695,55.314453125,247.0500030517578,268.07000732421875,165.25,266.4599914550781,40.849998474121094,244.9199981689453,66.5199966430664,59.18000030517578,247.39999389648438,268.57000732421875,166.02000427246094,266.9800109863281,40.849998474121094,245.3699951171875,66.5199966430664,59.36000061035156,244.50999450683594,265.70001220703125,163.82000732421875,263.0,40.849998474121094,242.75999450683594,66.5199966430664,58.6150016784668,245.64999389648438,266.55999755859375,164.77999877929688,264.9800109863281,40.849998474121094,243.55999755859375,66.5199966430664,58.880001068115234,5393200,6994200,57183200,127900300,0,4943300,0,383000
2019-01-22,220.47315979003906,242.76438903808594,156.69598388671875,242.242919921875,37.126487731933594,221.96817016601562,60.95106887817383,54.33771514892578,244.0,264.5,161.94000244140625,262.8599853515625,40.27000045776367,241.66000366210938,65.56999969482422,58.1349983215332,245.74000549316406,266.5899963378906,164.13999938964844,265.05999755859375,40.27000045776367,243.5800018310547,65.56999969482422,58.85499954223633,242.35000610351562,262.6400146484375,160.75999450683594,261.05999755859375,40.27000045776367,239.97000122070312,65.56999969482422,57.84000015258789,245.35000610351562,266.3699951171875,164.05999755859375,264.82000732421875,40.27000045776367,243.38999938964844,65.56999969482422,58.73500061035156,5218500,5992300,56711700,115531200,0,5786300,0,354000
2019-01-23,222.02737426757812,243.1131591796875,156.89915466308594,242.74977111816406,37.209468841552734,222.29881286621094,61.04401779174805,54.25359344482422,245.72000122070312,264.8800048828125,162.14999389648438,263.4100036621094,40.36000061035156,242.02000427246094,65.66999816894531,58.04499816894531,246.9199981689453,266.3399963378906,163.50999450683594,264.7900085449219,40.36000061035156,243.33999633789062,65.66999816894531,58.650001525878906,242.97999572753906,262.260009765625,160.32000732421875,260.6600036621094,40.36000061035156,239.5800018310547,65.66999816894531,57.6150016784668,246.14999389648438,265.6199951171875,162.77000427246094,264.010009765625,40.36000061035156,242.67999267578125,65.66999816894531,58.28499984741211,4330300,6762400,38106100,86030300,0,3076400,0,374400
2019-01-24,221.80149841308594,243.35177612304688,157.91519165039062,242.87876892089844,37.25556564331055,222.51927185058594,61.19275665283203,54.62278366088867,245.47000122070312,265.1400146484375,163.1999969482422,263.54998779296875,40.40999984741211,242.25999450683594,65.83000183105469,58.439998626708984,246.1999969482422,265.7699890136719,163.44000244140625,264.20001220703125,40.40999984741211,242.82000732421875,65.83000183105469,58.5,244.1300048828125,263.6700134277344,162.05999755859375,262.0799865722656,40.40999984741211,240.91000366210938,65.83000183105469,57.92499923706055,245.47000122070312,264.7900085449219,162.67999267578125,263.2099914550781,40.40999984741211,241.89999389648438,65.83000183105469,58.025001525878906,2840400,3731700,32417800,59204100,0,2197100,0,192400
2019-01-25,223.53627014160156,245.51783752441406,159.802001953125,244.93386840820312,37.57823944091797,224.41140747070312,61.75979232788086,55.281734466552734,247.38999938964844,267.5,165.14999389648438,265.7799987792969,40.7599983215332,244.32000732421875,66.44000244140625,59.14500045776367,248.5500030517578,268.2699890136719,165.64999389648438,266.70001220703125,40.7599983215332,245.11000061035156,66.44000244140625,59.25,246.67999267578125,266.7099914550781,163.9499969482422,263.6600036621094,40.7599983215332,243.6699981689453,66.44000244140625,58.82500076293945,247.38999938964844,267.19000244140625,164.50999450683594,265.6099853515625,40.7599983215332,244.11000061035156,66.44000244140625,58.904998779296875,4110600,3333900,36515900,96883400,0,3677500,0,464200
2019-01-28,221.46714782714844,243.5445098876953,157.82810974121094,243.07232666015625,37.28322219848633,222.67539978027344,61.313602447509766,54.95459747314453,245.10000610351562,265.3500061035156,163.11000061035156,263.760009765625,40.439998626708984,242.42999267578125,65.95999908447266,58.79499816894531,245.22999572753906,265.4100036621094,163.1199951171875,263.8299865722656,40.439998626708984,242.49000549316406,65.95999908447266,58.959999084472656,243.13999938964844,263.3500061035156,161.75,261.7900085449219,40.439998626708984,240.6300048828125,65.95999908447266,58.3849983215332,244.72999572753906,265.0,163.02000427246094,263.3900146484375,40.439998626708984,242.08999633789062,65.95999908447266,58.56999969482422,3560300,4425100,33491200,85613700,0,2407800,0,362200
2019-01-29,222.01832580566406,243.20489501953125,156.33795166015625,242.74977111816406,37.2279052734375,222.39990234375,61.22064971923828,54.85178756713867,245.7100067138672,264.9800109863281,161.57000732421875,263.4100036621094,40.380001068115234,242.1300048828125,65.86000061035156,58.685001373291016,246.64999389648438,266.0899963378906,163.24000549316406,264.54998779296875,40.380001068115234,243.1199951171875,65.86000061035156,58.95000076293945,244.9499969482422,264.0799865722656,160.99000549316406,262.4800109863281,40.380001068115234,241.27000427246094,65.86000061035156,58.57500076293945,245.35000610351562,265.4700012207031,163.1999969482422,263.9200134277344,40.380001068115234,242.5500030517578,65.86000061035156,58.935001373291016,2432900,4454100,30784200,66136300,0,2436900,0,188200
2019-01-30,226.05735778808594,247.1056671142578,160.31483459472656,246.5927276611328,37.80873107910156,225.91778564453125,62.14091110229492,55.44997787475586,250.17999267578125,269.2300109863281,165.67999267578125,267.5799865722656,41.0099983215332,245.9600067138672,66.8499984741211,59.32500076293945,251.0,270.1199951171875,166.27999877929688,268.5199890136719,41.0099983215332,246.77999877929688,66.8499984741211,59.5099983215332,247.77999877929688,265.8500061035156,162.88999938964844,264.25,41.0099983215332,242.8800048828125,66.8499984741211,58.5,248.41000366210938,266.6700134277344,163.39999389648438,265.1000061035156,41.0099983215332,243.66000366210938,66.8499984741211,58.95000076293945,5686200,5117200,41346500,92473700,0,6028400,0,571400
2019-01-31,226.0030059814453,249.23495483398438,162.71456909179688,248.7584228515625,38.140621185302734,227.8007354736328,62.680057525634766,55.92667007446289,250.1199951171875,271.54998779296875,168.16000366210938,269.92999267578125,41.369998931884766,248.00999450683594,67.43000030517578,59.834999084472656,250.42999267578125,272.0299987792969,168.99000549316406,270.4700012207031,41.369998931884766,248.52999877929688,67.43000030517578,59.904998779296875,248.33999633789062,268.9200134277344,166.47000122070312,267.2699890136719,41.369998931884766,245.67999267578125,67.43000030517578,59.23500061035156,248.9499969482422,269.1199951171875,166.6999969482422,267.510009765625,41.369998931884766,245.86000061035156,67.43000030517578,59.23500061035156,5649600,6521800,37258400,104012100,0,5308100,0,348000
2019-02-01,226.32835388183594,249.37266540527344,162.02752685546875,248.87820434570312,38.18671798706055,227.99365234375,62.78229904174805,56.024803161621094,250.47999572753906,271.70001220703125,167.4499969482422,270.05999755859375,41.41999816894531,248.22000122070312,67.54000091552734,59.939998626708984,251.85000610351562,272.8399963378906,168.60000610351562,271.20001220703125,41.41999816894531,249.2899932861328,67.54000091552734,60.07500076293945,249.75,270.8299865722656,166.99000549316406,269.17999267578125,41.41999816894531,247.4600067138672,67.54000091552734,59.650001525878906,250.6699981689453,271.79998779296875,167.3300018310547,270.1499938964844,41.41999816894531,248.30999755859375,67.54000091552734,59.959999084472656,3971400,3901800,32143700,85782500,0,3718500,0,192800
2019-02-04,227.99098205566406,251.16236877441406,164.04022216796875,250.6291961669922,38.44486618041992,229.619384765625,63.22850036621094,56.637027740478516,252.32000732421875,273.6499938964844,169.52999877929688,271.9599914550781,41.70000076293945,249.99000549316406,68.0199966430664,60.595001220703125,252.35000610351562,273.6700134277344,169.52999877929688,272.0299987792969,41.70000076293945,250.02000427246094,68.0199966430664,60.595001220703125,249.67999267578125,270.9800109863281,167.3300018310547,269.3599853515625,41.70000076293945,247.58999633789062,68.0199966430664,59.77000045776367,250.42999267578125,271.7699890136719,167.47999572753906,270.1099853515625,41.70000076293945,248.3000030517578,68.0199966430664,60.029998779296875,2576100,2960200,26718800,60744800,0,2541700,0,147600
2019-02-05,229.47286987304688,252.23631286621094,165.4916229248047,251.6797332763672,38.62002944946289,230.63893127441406,63.51667404174805,56.71648025512695,253.9600067138672,274.82000732421875,171.02999877929688,273.1000061035156,41.88999938964844,251.10000610351562,68.33000183105469,60.68000030517578,254.1999969482422,275.0799865722656,171.22999572753906,273.44000244140625,41.88999938964844,251.3300018310547,68.33000183105469,60.82500076293945,252.80999755859375,273.5400085449219,169.69000244140625,271.8800048828125,41.88999938964844,249.9199981689453,68.33000183105469,60.32500076293945,253.36000061035156,274.1199951171875,169.75999450683594,272.44000244140625,41.88999938964844,250.44000244140625,68.33000183105469,60.654998779296875,3090500,4051300,28156400,79552800,0,3613300,0,160200
2019-02-06,229.3915557861328,251.8600311279297,164.99813842773438,251.3479461669922,38.5462760925293,230.3542022705078,63.37721252441406,56.599632263183594,253.8699951171875,274.4100036621094,170.52000427246094,272.739990234375,41.810001373291016,250.7899932861328,68.18000030517578,60.55500030517578,254.35000610351562,274.9800109863281,171.3699951171875,273.3399963378906,41.810001373291016,251.22000122070312,68.18000030517578,60.71500015258789,253.0500030517578,273.57000732421875,169.75,271.9200134277344,41.810001373291016,249.9499969482422,68.18000030517578,60.290000915527344,253.6300048828125,274.44000244140625,171.07000732421875,272.7900085449219,41.810001373291016,250.75,68.18000030517578,60.599998474121094,1913500,3962600,27970000,58347800,0,2052200,0,63200
2019-02-07,227.61141967773438,249.49203491210938,162.7823028564453,248.9519500732422,38.18671798706055,228.09466552734375,62.82876968383789,56.19304275512695,251.89999389648438,271.8299865722656,168.22999572753906,270.1400146484375,41.41999816894531,248.3300018310547,67.58999633789062,60.119998931884766,253.33999633789062,273.17999267578125,169.4499969482422,271.54998779296875,41.41999816894531,249.5800018310547,67.58999633789062,60.48500061035156,250.1699981689453,269.92999267578125,166.9499969482422,268.2900085449219,41.41999816894531,246.6199951171875,67.58999633789062,59.57500076293945,252.39999389648438,272.5799865722656,169.02999877929688,270.94000244140625,41.41999816894531,249.0399932861328,67.58999633789062,60.2400016784668,3884800,6678000,42036200,95482000,0,3907800,0,126200
2019-02-08,227.08737182617188,249.7673797607422,163.1016082763672,249.25607299804688,38.22359848022461,228.3885955810547,62.89384078979492,56.23978042602539,251.32000732421875,272.1300048828125,168.55999755859375,270.4700012207031,41.459999084472656,248.64999389648438,67.66000366210938,60.16999816894531,251.3699951171875,272.1499938964844,168.58999633789062,270.5799865722656,41.459999084472656,248.7100067138672,67.66000366210938,60.16999816894531,249.1300048828125,269.4700012207031,166.57000732421875,267.8299865722656,41.459999084472656,246.1999969482422,67.66000366210938,59.630001068115234,250.50999450683594,270.3500061035156,166.75999450683594,268.75,41.459999084472656,247.00999450683594,67.66000366210938,59.81999969482422,2942300,2909300,29020700,75788900,0,2512600,0,66400
2019-02-11,226.7440643310547,249.90501403808594,162.94677734375,249.39430236816406,38.251258850097656,228.50796508789062,62.996089935302734,56.66038513183594,250.94000244140625,272.2799987792969,168.39999389648438,270.6199951171875,41.4900016784668,248.77999877929688,67.7699966430664,60.619998931884766,252.32000732421875,273.1499938964844,169.5800018310547,271.489990234375,41.4900016784668,249.50999450683594,67.7699966430664,60.63999938964844,250.35000610351562,271.70001220703125,167.97999572753906,270.0299987792969,41.4900016784668,248.22000122070312,67.7699966430664,60.095001220703125,252.1199951171875,272.8399963378906,169.1699981689453,271.20001220703125,41.4900016784668,249.27999877929688,67.7699966430664,60.244998931884766,2677600,2770300,21434100,68021400,0,2986600,0,116400
2019-02-12,229.98785400390625,253.15408325195312,165.35617065429688,252.601318359375,38.74910354614258,231.4656219482422,63.804813385009766,57.37075424194336,254.52999877929688,275.82000732421875,170.88999938964844,274.1000061035156,42.029998779296875,252.0,68.63999938964844,61.380001068115234,254.8800048828125,276.20001220703125,171.13999938964844,274.5199890136719,42.029998779296875,252.36000061035156,68.63999938964844,61.470001220703125,252.6699981689453,274.0,169.3300018310547,272.3399963378906,42.029998779296875,250.33999633789062,68.63999938964844,60.974998474121094,252.72000122070312,274.05999755859375,169.6300048828125,272.4200134277344,42.029998779296875,250.3800048828125,68.63999938964844,61.005001068115234,3080600,4285400,29722100,72270200,0,5980500,0,113600
2019-02-13,231.13540649414062,253.9250946044922,165.47225952148438,253.42152404785156,38.86895751953125,232.1636505126953,64.0000228881836,57.55768585205078,255.8000030517578,276.6600036621094,171.00999450683594,274.989990234375,42.15999984741211,252.75999450683594,68.8499984741211,61.58000183105469,256.55999755859375,277.6199951171875,172.16000366210938,275.92999267578125,42.15999984741211,253.66000366210938,68.8499984741211,61.70500183105469,255.1199951171875,276.25,170.82000732421875,274.55999755859375,42.15999984741211,252.38999938964844,68.8499984741211,61.32500076293945,255.52999877929688,276.7200012207031,171.64999389648438,275.0299987792969,42.15999984741211,252.82000732421875,68.8499984741211,61.599998474121094,2918200,2994400,26094100,65277200,0,3569100,0,122600
2019-02-14,230.5570831298828,253.3468780517578,165.6754608154297,252.85934448242188,38.77676010131836,231.64930725097656,63.879173278808594,57.651161193847656,255.16000366210938,276.0299987792969,171.22000122070312,274.3800048828125,42.060001373291016,252.1999969482422,68.72000122070312,61.68000030517578,256.1700134277344,277.30999755859375,171.8300018310547,275.6400146484375,42.060001373291016,253.36000061035156,68.72000122070312,61.915000915527344,253.6199951171875,274.5400085449219,169.8300018310547,272.8699951171875,42.060001373291016,250.8300018310547,68.72000122070312,61.185001373291016,254.5399932861328,275.44000244140625,170.39999389648438,273.7799987792969,42.060001373291016,251.64999389648438,68.72000122070312,61.290000915527344,3811000,7159700,30326800,83234400,0,3247800,0,238400
2019-02-15,234.3516845703125,256.21966552734375,166.37216186523438,255.61489868164062,39.20085525512695,234.2028045654297,64.5949478149414,58.60920333862305,258.6499938964844,279.1600036621094,171.94000244140625,277.3699951171875,42.52000045776367,254.97999572753906,69.48999786376953,62.70500183105469,258.67999267578125,279.1600036621094,172.55999755859375,277.4100036621094,42.52000045776367,255.0,69.48999786376953,62.70500183105469,256.1499938964844,277.82000732421875,171.13999938964844,276.1300048828125,42.52000045776367,253.80999755859375,69.48999786376953,61.97999954223633,256.1700134277344,278.010009765625,172.52000427246094,276.3599853515625,42.52000045776367,254.02999877929688,69.48999786376953,62.064998626708984,4751100,4844200,32521700,97088700,0,2806600,0,177600
2019-02-19,234.49673461914062,256.57757568359375,166.701171875,256.0571594238281,39.26538848876953,234.60693359375,64.70648956298828,58.79613494873047,258.80999755859375,279.54998779296875,172.27999877929688,277.8500061035156,42.59000015258789,255.4199981689453,69.61000061035156,62.904998779296875,259.4800109863281,280.29998779296875,172.8000030517578,278.5799865722656,42.59000015258789,256.0899963378906,69.61000061035156,63.04999923706055,257.9599914550781,278.17999267578125,171.3800048828125,276.4700012207031,42.59000015258789,254.14999389648438,69.61000061035156,62.435001373291016,257.9599914550781,278.2099914550781,171.41000366210938,276.4800109863281,42.59000015258789,254.14999389648438,69.61000061035156,62.5099983215332,2744500,4588400,19487700,59120800,0,2509300,0,117000
2019-02-20,235.1219024658203,257.0732421875,166.67213439941406,256.5732727050781,39.34836959838867,235.14886474609375,64.82732391357422,59.076541900634766,259.5,280.0899963378906,172.25,278.4100036621094,42.68000030517578,256.010009765625,69.73999786376953,63.20500183105469,259.760009765625,280.6300048828125,173.0800018310547,278.9200134277344,42.68000030517578,256.3800048828125,69.73999786376953,63.22999954223633,258.32000732421875,278.989990234375,171.32000732421875,277.25,42.68000030517578,254.88999938964844,69.73999786376953,62.84000015258789,258.82000732421875,279.54998779296875,172.39999389648438,277.80999755859375,42.68000030517578,255.41000366210938,69.73999786376953,62.90999984741211,2454000,5534300,32593000,76610800,0,2156300,0,91200
2019-02-21,234.24293518066406,256.2655944824219,166.0625,255.6609649658203,39.2100715637207,234.29461669921875,64.60424041748047,58.85222244262695,258.5299987792969,279.2099914550781,171.6199951171875,277.4200134277344,42.529998779296875,255.0800018310547,69.5,62.96500015258789,259.239990234375,279.7900085449219,172.25999450683594,278.1000061035156,42.529998779296875,255.63999938964844,69.5,63.154998779296875,257.5,278.0400085449219,170.7100067138672,276.3500061035156,42.529998779296875,254.0399932861328,69.5,62.65999984741211,258.94000244140625,279.45001220703125,171.7899932861328,277.70001220703125,42.529998779296875,255.3300018310547,69.5,63.119998931884766,3197200,3118300,25207400,64214700,0,2020000,0,115800
2019-02-22,235.7288818359375,257.7432556152344,167.29141235351562,257.2460021972656,39.4589958190918,235.6999969482422,65.0504379272461,59.342926025390625,260.1700134277344,280.82000732421875,172.88999938964844,279.1400146484375,42.79999923706055,256.6099853515625,69.9800033569336,63.4900016784668,260.4100036621094,281.0799865722656,173.00999450683594,279.3599853515625,42.79999923706055,256.80999755859375,69.9800033569336,63.51499938964844,259.010009765625,279.5400085449219,171.89999389648438,277.3999938964844,42.79999923706055,255.4499969482422,69.9800033569336,63.119998931884766,259.260009765625,279.8599853515625,171.99000549316406,278.1099853515625,42.79999923706055,255.69000244140625,69.9800033569336,63.119998931884766,3938500,4962900,27735400,78114600,0,2119400,0,60600
2019-02-25,236.3813018798828,258.1471252441406,167.90098571777344,257.5962219238281,39.514312744140625,236.04898071289062,65.13408660888672,59.3709716796875,260.8900146484375,281.260009765625,173.52000427246094,279.5199890136719,42.86000061035156,256.989990234375,70.06999969482422,63.52000045776367,262.3599853515625,283.05999755859375,174.66000366210938,281.30999755859375,42.86000061035156,258.6099853515625,70.06999969482422,64.0199966430664,260.75,281.1499938964844,173.39999389648438,279.42999267578125,42.86000061035156,256.8800048828125,70.06999969482422,63.47999954223633,261.8500061035156,282.4599914550781,174.2100067138672,280.7300109863281,42.86000061035156,258.0899963378906,70.06999969482422,63.90999984741211,3585000,4699300,32608800,69030700,0,2941300,0,146600
2019-02-26,236.0641326904297,257.9543151855469,168.07513427734375,257.41192626953125,39.486656188964844,235.8744659423828,65.0318374633789,58.927001953125,260.5400085449219,281.04998779296875,173.6999969482422,279.32000732421875,42.83000183105469,256.79998779296875,69.95999908447266,63.04499816894531,261.5,282.0199890136719,174.25,280.29998779296875,42.83000183105469,257.6400146484375,69.95999908447266,63.4900016784668,259.6000061035156,280.6600036621094,172.80999755859375,278.8999938964844,42.83000183105469,256.4100036621094,69.95999908447266,62.9900016784668,259.9599914550781,280.80999755859375,173.10000610351562,279.1300048828125,42.83000183105469,256.54998779296875,69.95999908447266,63.404998779296875,3080200,4881300,21939700,56844100,0,4629600,0,111400
